2018-12-21 04:43:19,587 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@5442a311: startup date [Fri Dec 21 04:43:19 UTC 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-12-22 15:18:03,402 | INFO  | Listening for connections at: mqtt://ip-172-31-87-243.ec2.internal:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-12-22 15:18:03,403 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 15:18:03,409 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-22 15:18:03,489 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2018-12-22 15:18:03,624 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@59e32960{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2018-12-22 15:18:03,726 | INFO  | Listening for connections at ws://ip-172-31-87-243.ec2.internal:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-12-22 15:18:03,730 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-12-22 15:18:03,731 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-41525-1545491883206-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-12-22 15:18:03,731 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-12-22 15:18:03,732 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/kahadb only has 6511 mb of usable space. - resetting to maximum available disk space: 6511 mb | org.apache.activemq.broker.BrokerService | main
2018-12-22 15:18:03,733 | WARN  | Temporary Store limit is 51200 mb (current store usage is 0 mb). The data directory: /home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data only has 6511 mb of usable space. - resetting to maximum available disk space: 6511 mb | org.apache.activemq.broker.BrokerService | main
2018-12-22 15:18:04,957 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2018-12-22 15:18:05,519 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-12-22 15:18:05,519 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2018-12-22 15:18:05,615 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-12-22 15:18:06,025 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2018-12-22 15:18:06,107 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2018-12-22 15:22:56,894 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-41525-1545491883206-0:1) is shutting down | org.apache.activemq.broker.BrokerService | Thread-24
2018-12-22 15:22:56,942 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-22 15:22:56,944 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-22 15:22:56,945 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-22 15:22:56,948 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-22 15:22:56,966 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | Thread-24
2018-12-22 15:22:56,975 | INFO  | PListStore:[/home/ec2-user/NCTU_network_programming_hw5/apache-activemq-5.15.8/data/localhost/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | Thread-24
2018-12-22 15:22:56,975 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2018-12-22 15:22:56,976 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2018-12-22 15:22:56,977 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | Thread-24
2018-12-22 15:22:56,995 | INFO  | Apache ActiveMQ 5.15.8 (localhost, ID:ip-172-31-87-243.ec2.internal-41525-1545491883206-0:1) uptime 4 minutes | org.apache.activemq.broker.BrokerService | Thread-24
